Id,Lng,Lat
7085053,0.0,0.0,22
7085054,-73.9904937744141,40.7510528564453,22
7085055,-73.9528961181641,40.7802619934082,22
7085056,-73.9927368164062,40.6978416442871,22
7085057,-73.9773788452148,40.7635650634766,22
7085058,-74.0138397216797,40.7023544311523,22
7085059,-73.9581756591797,40.7083930969238,22
7085060,-74.0058670043945,40.7451324462891,22
7085061,-73.8643417358398,40.7699203491211,22
7085062,-73.9836959838867,40.7679710388184,22
7085063,-73.9877395629883,40.7285461425781,22
7085064,-74.0037155151367,40.7475967407227,22
7085065,-73.9798049926758,40.7628860473633,22
7085066,-73.9773101806641,40.7533340454102,22
7085067,-73.9721755981445,40.7499160766602,22
7085068,-73.9863052368164,40.7624397277832,22
7085069,-74.0067825317383,40.7406692504883,22
7085070,-73.968376159668,40.7626342773438,22
7085071,-73.9828872680664,40.7685394287109,22
7085072,-73.986328125,40.7520332336426,22
7085073,-73.9889221191406,40.7482376098633,22
7085074,-74.0101776123047,40.720630645752,22
7085119,-74.0060043334961,40.7399253845215,22
7085120,-73.9869995117188,40.7609901428223,22
7085121,-73.9561309814453,40.7679481506348,22
7085122,-73.9977188110352,40.7561454772949,22
7085123,-73.989860534668,40.7471961975098,22
7085124,-73.9747009277344,40.7550621032715,22
7085125,-74.0114135742188,40.7230834960938,22
7085126,-73.9947357177734,40.7605400085449,22
7085127,-73.9922866821289,40.748836517334,22
7085128,-73.9547576904297,40.7698287963867,22
7085129,-73.9721221923828,40.7558555603027,22
7085130,-74.0103149414062,40.7187919616699,22
7085131,-73.9970016479492,40.7164916992188,22
7085132,-74.0092086791992,40.716625213623,22
7085133,-73.9764633178711,40.7558784484863,22
7085134,-73.9677124023438,40.7627182006836,22
7085135,-73.9906463623047,40.7348098754883,22
7085136,-73.984977722168,40.7482986450195,22
7085137,-73.9744644165039,40.74951171875,22
7085138,-73.9674224853516,40.7561569213867,22
7085140,-73.9719543457031,40.7865180969238,22
7085141,-73.9598541259766,40.7734985351562,22
7085351,-73.9784469604492,40.7525215148926,22
7085352,-73.9838104248047,40.7757606506348,22
7085353,-73.9978713989258,40.7242889404297,22
7085354,-73.975341796875,40.763786315918,22
7085355,-73.9718780517578,40.7579689025879,22
7085356,-73.9836273193359,40.7708892822266,22
7085357,-73.9789733886719,40.76220703125,22
7085358,-73.9723358154297,40.7539710998535,22
7085359,-73.9592590332031,40.8094291687012,22
7085360,-73.9903793334961,40.7425575256348,22
7085361,-74.0065307617188,40.7374382019043,22
7085362,-73.9900894165039,40.7565994262695,22
7085363,-73.9665832519531,40.7672653198242,22
7085364,-73.9747619628906,40.7619819641113,22
7085365,-73.9863739013672,40.7320175170898,22
7085366,-74.000617980957,40.7298583984375,22
7085367,-74.0122680664062,40.7074317932129,22
7085368,-73.96728515625,40.7653388977051,22
7085369,-74.0064392089844,40.7324180603027,22
7085370,-73.9891815185547,40.7434616088867,22
7085371,-73.9984283447266,40.7246704101562,22
7085663,-73.9952087402344,40.725154876709,22
7085664,-73.9891204833984,40.6696586608887,22
7085665,-73.9880752563477,40.7499237060547,22
7085666,-73.9860305786133,40.7680854797363,22
7085667,-73.9836120605469,40.7438888549805,22
7085668,-73.9564590454102,40.7723503112793,22
7085669,-73.9698104858398,40.7655410766602,22
7085670,-73.9803695678711,40.7531967163086,22
7085671,-73.9682693481445,40.7621421813965,22
7085672,-74.0128402709961,40.7022666931152,22
7085673,-73.9980545043945,40.7229537963867,22
7085674,-73.9807357788086,40.7306709289551,22
7085675,-73.9753189086914,40.749267578125,22
7085676,-73.9709625244141,40.757251739502,22
7085677,-74.0060195922852,40.7356986999512,22
7085678,-73.9783020019531,40.7248191833496,22
7085679,-73.9705963134766,40.7617568969727,22
7085680,-74.0000534057617,40.7194519042969,22
7085681,-73.9454574584961,40.7780685424805,22
7085682,-73.9987945556641,40.7449607849121,22
7085683,-73.7881317138672,40.6416702270508,22
7085872,-73.9596328735352,40.7767524719238,22
7085873,-73.9832382202148,40.7562522888184,22
7085874,-73.9452285766602,40.823299407959,22
7085875,-73.9995040893555,40.7183685302734,22
7085876,-73.992301940918,40.7488899230957,22
7085877,-73.9918746948242,40.7272415161133,22
7085878,-74.0101013183594,40.705509185791,22
7085879,-73.9968872070312,40.7478637695312,22
7085880,-74.0078887939453,40.741039276123,22
7085881,-73.9619750976562,40.7160797119141,22
7085882,-73.9535293579102,40.7713508605957,22
7086004,-73.9899215698242,40.7621231079102,22
7086005,-73.9916687011719,40.7449417114258,22
7086006,-73.9959182739258,40.7436866760254,22
7086007,-73.9853591918945,40.7275123596191,22
7086008,-73.985969543457,40.7565231323242,22
7086009,-73.9611663818359,40.7965850830078,22
7086010,-73.9682312011719,40.7553482055664,22
7086011,-74.0090713500977,40.7108612060547,22
7086012,-74.0152893066406,40.7157783508301,22
7086013,-73.928581237793,40.8656616210938,22
7086014,-74.0010833740234,40.7316131591797,22
7086015,-73.9911270141602,40.7163467407227,22
7086016,-73.7768173217773,40.6451301574707,22
7086017,-73.9907836914062,40.7552452087402,22
7086018,-73.7776718139648,40.6467933654785,22
7086019,-73.8631439208984,40.7691841125488,22
7086020,-73.9798965454102,40.7431602478027,22
7086059,-73.9854888916016,40.7414016723633,22
7086060,-73.9933090209961,40.7420806884766,22
7086061,-73.9901351928711,40.7719764709473,22
7086062,-73.9912490844727,40.7605590820312,22
7086063,-73.9748992919922,40.7904319763184,22
7086085,-73.9609832763672,40.7968902587891,22
7086086,-73.9820098876953,40.7745513916016,22
7086087,-73.9536285400391,40.7787208557129,22
7086088,-73.9644165039062,40.7645263671875,22
7086089,-73.9601135253906,40.7735939025879,22
7086090,-73.9812240600586,40.7805862426758,22
7086091,-74.0022888183594,40.7264404296875,22
7086092,-73.9898452758789,40.7338027954102,22
7086093,-73.9907379150391,40.7181625366211,22
7086094,-73.9597625732422,40.7626991271973,22
7086095,-73.9794540405273,40.7438468933105,22
7086096,-73.9876556396484,40.7225952148438,22
7086173,-73.9679412841797,40.7555198669434,22
7086174,-73.9916915893555,40.7352409362793,22
7086175,-73.9848251342773,40.7517509460449,22
7086176,-73.9933242797852,40.7629165649414,22
7086177,-73.9657516479492,40.7930641174316,22
7086178,-73.9877090454102,40.7497825622559,22
7086179,-74.0008697509766,40.7430648803711,22
